,id,email,device_mac_id,ip,location,time_to_attempt,rejection_reason,is_suspicious,scenario,email_attempts_5m,email_attempts_10m,email_attempts_1h,seconds_since_email_last_attempt,seconds_since_ip_last_attempt,ip_attempts_5m,ip_attempts_10m,hour_sin,hour_cos
357,358,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-05 04:44:59+00:00,password_typo,0,normal_user_error,1,1,1,3045784,3045784,1,1,0.8660254037844386,0.5000000000000001
358,359,user4@example.com,02:C4:B3:DB:A1:47,192.0.2.88,"Sylhet, BD",2026-07-05 04:59:55+00:00,password_typo,0,normal_user_error,1,1,2,3044888,3044888,1,1,0.8660254037844386,0.5000000000000001
362,363,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-05 05:39:13+00:00,invalid_password,0,normal_user_error,1,1,3,3042530,3042530,1,1,0.9659258262890683,0.25881904510252074
414,415,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-05 11:53:29+00:00,invalid_password,0,normal_user_error,1,1,1,3020074,3020074,1,1,0.258819045102521,-0.9659258262890682
438,439,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-05 20:33:39+00:00,invalid_password,0,normal_user_error,1,1,1,2988864,2988864,1,1,-0.8660254037844386,0.5000000000000001
459,460,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-06 02:35:53+00:00,password_typo,0,normal_user_error,1,1,1,2967130,2967130,1,1,0.49999999999999994,0.8660254037844387
496,497,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-06 10:23:15+00:00,password_typo,0,normal_user_error,1,1,1,2939088,2939088,1,1,0.49999999999999994,-0.8660254037844387
499,500,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-06 11:28:24+00:00,password_typo,0,normal_user_error,1,1,1,2935179,2935179,1,1,0.258819045102521,-0.9659258262890682
500,501,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-06 11:34:16+00:00,password_typo,0,normal_user_error,1,2,2,2934827,2934827,1,1,0.258819045102521,-0.9659258262890682
508,509,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-06 16:40:59+00:00,expired_session,0,normal_user_error,1,1,1,2916424,2916424,1,1,-0.8660254037844384,-0.5000000000000004
569,570,user4@example.com,02:39:27:09:F7:DC,192.0.2.88,"Singapore, SG",2026-07-07 07:42:54+00:00,invalid_password,0,normal_user_error,1,1,2,2862309,2862309,1,1,0.9659258262890683,-0.25881904510252063
571,572,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 08:01:52+00:00,invalid_password,0,normal_user_error,1,1,3,2861171,2861171,2,2,0.8660254037844387,-0.4999999999999998
572,573,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 08:05:14+00:00,password_typo,0,normal_user_error,2,2,4,2860969,2860969,1,1,0.8660254037844387,-0.4999999999999998
573,574,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 08:17:39+00:00,invalid_password,0,normal_user_error,1,1,5,2860224,2860224,1,1,0.8660254037844387,-0.4999999999999998
596,597,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 16:54:33+00:00,password_typo,0,normal_user_error,1,1,1,2829210,2829210,1,1,-0.8660254037844384,-0.5000000000000004
599,600,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 17:27:12+00:00,password_typo,0,normal_user_error,1,1,3,2827251,2827251,1,1,-0.9659258262890683,-0.25881904510252063
602,603,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 17:48:11+00:00,password_typo,0,normal_user_error,1,1,4,2825992,2825992,1,1,-0.9659258262890683,-0.25881904510252063
605,606,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 19:02:43+00:00,invalid_password,0,normal_user_error,1,1,1,2821520,2821520,1,1,-0.9659258262890684,0.2588190451025203
621,622,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-07 22:47:42+00:00,otp_failed,0,normal_user_error,1,1,1,2808021,2808021,1,1,-0.5000000000000004,0.8660254037844384
629,630,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-08 01:55:12+00:00,password_typo,0,normal_user_error,1,1,1,2796771,2796771,1,1,0.25881904510252074,0.9659258262890683
643,644,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-08 07:02:33+00:00,invalid_password,0,normal_user_error,1,1,1,2778330,2778330,1,1,0.9659258262890683,-0.25881904510252063
645,646,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-08 07:25:21+00:00,invalid_password,0,normal_user_error,1,1,2,2776962,2776962,1,1,0.9659258262890683,-0.25881904510252063
713,714,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-08 15:43:55+00:00,password_typo,0,normal_user_error,1,1,1,2747048,2747048,1,1,-0.7071067811865471,-0.7071067811865479
714,715,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-08 16:00:15+00:00,password_typo,0,normal_user_error,1,1,2,2746068,2746068,1,1,-0.8660254037844384,-0.5000000000000004
718,719,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-08 16:31:26+00:00,invalid_password,0,normal_user_error,1,1,3,2744197,2744197,2,2,-0.8660254037844384,-0.5000000000000004
732,733,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-08 22:22:39+00:00,invalid_password,0,normal_user_error,1,1,1,2723124,2723124,1,1,-0.5000000000000004,0.8660254037844384
768,769,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-09 10:02:14+00:00,invalid_password,0,normal_user_error,1,1,1,2681149,2681149,2,2,0.49999999999999994,-0.8660254037844387
780,781,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-09 13:46:30+00:00,unknown_device,0,normal_user_error,1,1,1,2667693,2667693,1,3,-0.2588190451025208,-0.9659258262890683
856,857,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-09 22:13:22+00:00,expired_session,0,normal_user_error,1,1,1,2637281,2637281,1,1,-0.5000000000000004,0.8660254037844384
915,916,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-10 05:20:51+00:00,password_typo,0,normal_user_error,1,1,1,2611632,2611632,1,1,0.9659258262890683,0.25881904510252074
923,924,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-10 08:46:36+00:00,otp_failed,0,normal_user_error,1,1,1,2599287,2599287,1,1,0.8660254037844387,-0.4999999999999998
964,965,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-10 16:39:00+00:00,invalid_password,0,normal_user_error,1,1,1,2570943,2570943,1,1,-0.8660254037844384,-0.5000000000000004
1010,1011,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-10 23:45:22+00:00,password_typo,0,normal_user_error,1,1,1,2545361,2545361,1,1,-0.25881904510252157,0.9659258262890681
1038,1039,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-11 04:38:08+00:00,invalid_password,0,normal_user_error,1,1,1,2527795,2527795,1,1,0.8660254037844386,0.5000000000000001
1080,1081,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-11 18:23:12+00:00,password_typo,0,normal_user_error,1,1,1,2478291,2478291,1,1,-1.0,-1.8369701987210297e-16
1081,1082,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-11 19:09:57+00:00,invalid_password,0,normal_user_error,1,1,2,2475486,2475486,1,1,-0.9659258262890684,0.2588190451025203
1082,1083,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-11 19:43:29+00:00,invalid_password,0,normal_user_error,1,1,2,2473474,2473474,1,1,-0.9659258262890684,0.2588190451025203
1090,1091,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-11 22:39:12+00:00,otp_failed,0,normal_user_error,1,1,1,2462931,2462931,1,1,-0.5000000000000004,0.8660254037844384
1094,1095,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-11 23:37:38+00:00,expired_session,0,normal_user_error,1,1,2,2459425,2459425,1,1,-0.25881904510252157,0.9659258262890681
1100,1101,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 03:53:16+00:00,invalid_password,0,normal_user_error,1,1,1,2444087,2444087,1,1,0.7071067811865475,0.7071067811865476
1103,1104,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 04:17:19+00:00,invalid_password,0,normal_user_error,1,1,2,2442644,2442644,1,1,0.8660254037844386,0.5000000000000001
1128,1129,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 07:27:28+00:00,invalid_password,0,normal_user_error,1,1,1,2431235,2431235,1,1,0.9659258262890683,-0.25881904510252063
1134,1135,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 09:21:16+00:00,password_typo,0,normal_user_error,1,1,1,2424407,2424407,1,1,0.7071067811865476,-0.7071067811865475
1140,1141,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 11:19:16+00:00,password_typo,0,normal_user_error,1,1,1,2417327,2417327,1,1,0.258819045102521,-0.9659258262890682
1149,1150,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 14:13:43+00:00,invalid_password,0,normal_user_error,1,1,1,2406860,2406860,1,1,-0.4999999999999997,-0.8660254037844388
1159,1160,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 18:21:41+00:00,otp_failed,0,normal_user_error,1,1,1,2391982,2391982,1,1,-1.0,-1.8369701987210297e-16
1161,1162,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-12 18:29:02+00:00,otp_failed,0,normal_user_error,1,2,2,2391541,2391541,1,1,-1.0,-1.8369701987210297e-16
1176,1177,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-13 00:22:20+00:00,invalid_password,0,normal_user_error,1,1,1,2370343,2370343,2,2,0.0,1.0
1186,1187,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-13 02:55:16+00:00,invalid_password,0,normal_user_error,1,1,1,2361167,2361167,1,1,0.49999999999999994,0.8660254037844387
1211,1212,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-13 13:20:48+00:00,password_typo,0,normal_user_error,1,1,1,2323635,2323635,2,2,-0.2588190451025208,-0.9659258262890683
1244,1245,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-13 21:13:10+00:00,invalid_password,0,normal_user_error,1,1,1,2295293,2295293,3,3,-0.7071067811865477,0.7071067811865474
1247,1248,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-13 22:08:55+00:00,password_typo,0,normal_user_error,1,1,2,2291948,2291948,3,4,-0.5000000000000004,0.8660254037844384
1248,1249,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-13 22:51:04+00:00,password_typo,0,normal_user_error,1,1,2,2289419,2289419,1,1,-0.5000000000000004,0.8660254037844384
1249,1250,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-13 23:03:06+00:00,password_typo,0,normal_user_error,1,1,3,2288697,2288697,1,1,-0.25881904510252157,0.9659258262890681
1256,1257,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 01:30:18+00:00,password_typo,0,normal_user_error,1,1,1,2279865,2279865,1,1,0.25881904510252074,0.9659258262890683
1289,1290,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 06:49:17+00:00,invalid_password,0,normal_user_error,1,1,1,2260726,2260726,1,1,1.0,6.123233995736766e-17
1307,1308,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 12:26:58+00:00,invalid_password,0,normal_user_error,1,1,2,2240465,2240465,1,1,1.2246467991473532e-16,-1.0
1310,1311,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 13:03:57+00:00,invalid_password,0,normal_user_error,1,1,2,2238246,2238246,1,1,-0.2588190451025208,-0.9659258262890683
1314,1315,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 16:23:13+00:00,expired_session,0,normal_user_error,1,1,1,2226290,2226290,1,1,-0.8660254037844384,-0.5000000000000004
1326,1327,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 20:25:06+00:00,otp_failed,0,normal_user_error,1,1,1,2211777,2211777,2,2,-0.8660254037844386,0.5000000000000001
1329,1330,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 21:20:36+00:00,expired_session,0,normal_user_error,1,1,2,2208447,2208447,1,1,-0.7071067811865477,0.7071067811865474
1330,1331,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-14 22:39:53+00:00,password_typo,0,normal_user_error,1,1,1,2203690,2203690,1,1,-0.5000000000000004,0.8660254037844384
1354,1355,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-15 04:18:33+00:00,invalid_password,0,normal_user_error,1,1,1,2183370,2183370,2,2,0.8660254037844386,0.5000000000000001
1358,1359,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-15 06:01:32+00:00,password_typo,0,normal_user_error,1,1,1,2177191,2177191,1,1,1.0,6.123233995736766e-17
1370,1371,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-15 06:44:30+00:00,unknown_device,0,normal_user_error,1,1,2,2174613,2174613,1,1,1.0,6.123233995736766e-17
1381,1382,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-15 09:09:07+00:00,invalid_password,0,normal_user_error,1,1,1,2165936,2165936,1,1,0.7071067811865476,-0.7071067811865475
1384,1385,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-15 10:31:22+00:00,otp_failed,0,normal_user_error,1,1,1,2161001,2161001,1,1,0.49999999999999994,-0.8660254037844387
1390,1391,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-15 12:12:33+00:00,otp_failed,0,normal_user_error,1,1,1,2154930,2154930,1,1,1.2246467991473532e-16,-1.0
1422,1423,user4@example.com,02:F9:1D:B6:03:EB,192.0.2.88,"Dhaka, BD",2026-07-15 19:08:26+00:00,invalid_password,0,normal_user_error,1,1,1,2129977,2129977,1,1,-0.9659258262890684,0.2588190451025203
1424,1425,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-15 20:45:21+00:00,invalid_password,0,normal_user_error,1,1,1,2124162,2124162,1,1,-0.8660254037844386,0.5000000000000001
1434,1435,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-16 01:39:53+00:00,invalid_password,0,normal_user_error,1,1,1,2106490,2106490,1,1,0.25881904510252074,0.9659258262890683
1435,1436,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-16 01:48:21+00:00,password_typo,0,normal_user_error,1,2,2,2105982,2105982,1,1,0.25881904510252074,0.9659258262890683
1450,1451,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-16 08:51:47+00:00,expired_session,0,normal_user_error,1,1,1,2080576,2080576,1,1,0.8660254037844387,-0.4999999999999998
1457,1458,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-16 10:14:50+00:00,invalid_password,0,normal_user_error,1,1,1,2075593,2075593,1,1,0.49999999999999994,-0.8660254037844387
1465,1466,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-16 13:51:09+00:00,invalid_password,0,normal_user_error,1,1,1,2062614,2062614,1,1,-0.2588190451025208,-0.9659258262890683
1485,1486,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-16 22:47:58+00:00,expired_session,0,normal_user_error,1,1,1,2030405,2030405,1,1,-0.5000000000000004,0.8660254037844384
1541,1542,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-17 09:43:16+00:00,invalid_password,0,normal_user_error,1,1,1,1991087,1991087,1,1,0.7071067811865476,-0.7071067811865475
1555,1556,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-17 12:21:11+00:00,invalid_password,0,normal_user_error,1,1,1,1981612,1981612,1,1,1.2246467991473532e-16,-1.0
1589,1590,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-17 20:39:10+00:00,password_typo,0,normal_user_error,1,1,1,1951733,1951733,1,1,-0.8660254037844386,0.5000000000000001
1625,1626,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-17 23:03:06+00:00,unknown_device,0,normal_user_error,2,3,3,1943097,1943097,1,1,-0.25881904510252157,0.9659258262890681
1655,1656,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-18 05:36:54+00:00,password_typo,0,normal_user_error,1,1,1,1919469,1919469,1,1,0.9659258262890683,0.25881904510252074
1681,1682,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-18 14:33:35+00:00,password_typo,0,normal_user_error,1,1,1,1887268,1887268,1,1,-0.4999999999999997,-0.8660254037844388
1686,1687,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-18 16:20:55+00:00,otp_failed,0,normal_user_error,1,1,1,1880828,1880828,1,1,-0.8660254037844384,-0.5000000000000004
1849,1850,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-19 15:22:02+00:00,invalid_password,0,normal_user_error,1,1,1,1797961,1797961,1,1,-0.7071067811865471,-0.7071067811865479
1851,1852,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-19 16:07:23+00:00,password_typo,0,normal_user_error,1,1,2,1795240,1795240,1,1,-0.8660254037844384,-0.5000000000000004
1852,1853,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-19 16:19:19+00:00,password_typo,0,normal_user_error,1,1,3,1794524,1794524,1,1,-0.8660254037844384,-0.5000000000000004
1864,1865,user4@example.com,02:40:71:36:CA:04,192.0.2.88,"New York, US",2026-07-19 20:13:20+00:00,password_typo,0,normal_user_error,1,1,1,1780483,1780483,1,1,-0.8660254037844386,0.5000000000000001
1902,1903,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Dhaka, BD",2026-07-20 04:30:54+00:00,invalid_password,0,normal_user_error,1,1,1,1750629,1750629,1,1,0.8660254037844386,0.5000000000000001
1907,1908,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-20 06:09:32+00:00,invalid_password,0,normal_user_error,1,1,1,1744711,1744711,2,2,1.0,6.123233995736766e-17
1911,1912,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-20 07:06:49+00:00,password_typo,0,normal_user_error,1,1,2,1741274,1741274,1,1,0.9659258262890683,-0.25881904510252063
1953,1954,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-20 14:25:57+00:00,otp_failed,0,normal_user_error,1,1,1,1714926,1714926,1,1,-0.4999999999999997,-0.8660254037844388
1960,1961,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-20 17:07:55+00:00,invalid_password,0,normal_user_error,1,1,1,1705208,1705208,1,1,-0.9659258262890683,-0.25881904510252063
1986,1987,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-20 22:34:41+00:00,expired_session,0,normal_user_error,1,1,1,1685602,1685602,1,1,-0.5000000000000004,0.8660254037844384
1987,1988,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-20 22:57:45+00:00,password_typo,0,normal_user_error,1,1,2,1684218,1684218,1,1,-0.5000000000000004,0.8660254037844384
1999,2000,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 01:26:44+00:00,password_typo,0,normal_user_error,1,1,1,1675279,1675279,1,1,0.25881904510252074,0.9659258262890683
2018,2019,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 06:13:42+00:00,invalid_password,0,normal_user_error,1,1,1,1658061,1658061,1,1,1.0,6.123233995736766e-17
2071,2072,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 14:14:23+00:00,invalid_password,0,normal_user_error,1,1,1,1629220,1629220,1,1,-0.4999999999999997,-0.8660254037844388
2072,2073,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 14:48:58+00:00,invalid_password,0,normal_user_error,1,1,2,1627145,1627145,1,1,-0.4999999999999997,-0.8660254037844388
2075,2076,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 16:34:20+00:00,expired_session,0,normal_user_error,1,1,1,1620823,1620823,1,2,-0.8660254037844384,-0.5000000000000004
2078,2079,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 17:38:55+00:00,invalid_password,0,normal_user_error,1,1,1,1616948,1616948,1,1,-0.9659258262890683,-0.25881904510252063
2082,2083,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 19:57:07+00:00,unknown_device,0,normal_user_error,1,1,1,1608656,1608656,1,1,-0.9659258262890684,0.2588190451025203
2083,2084,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 20:05:25+00:00,password_typo,0,normal_user_error,1,2,2,1608158,1608158,1,1,-0.8660254037844386,0.5000000000000001
2091,2092,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-21 22:59:06+00:00,invalid_password,0,normal_user_error,1,1,1,1597737,1597737,1,1,-0.5000000000000004,0.8660254037844384
2101,2102,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-22 03:43:49+00:00,expired_session,0,normal_user_error,1,1,1,1580654,1580654,1,1,0.7071067811865475,0.7071067811865476
2103,2104,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-22 04:07:16+00:00,invalid_password,0,normal_user_error,1,1,2,1579247,1579247,1,1,0.8660254037844386,0.5000000000000001
2117,2118,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Dhaka, BD",2026-07-22 07:35:54+00:00,invalid_password,0,normal_user_error,1,1,1,1566729,1566729,1,1,0.9659258262890683,-0.25881904510252063
2130,2131,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-22 13:31:44+00:00,expired_session,0,normal_user_error,1,1,1,1545379,1545379,1,1,-0.2588190451025208,-0.9659258262890683
2138,2139,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-22 16:29:04+00:00,unknown_device,0,normal_user_error,1,1,1,1534739,1534739,1,2,-0.8660254037844384,-0.5000000000000004
2144,2145,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-22 19:47:34+00:00,invalid_password,0,normal_user_error,1,1,1,1522829,1522829,1,1,-0.9659258262890684,0.2588190451025203
2151,2152,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-22 22:31:17+00:00,invalid_password,0,normal_user_error,1,1,1,1513006,1513006,1,1,-0.5000000000000004,0.8660254037844384
